,TIC_ID
36494395,413261596
36494397,34677963
36494400,257726788
36494401,257324998
36494402,257325112
36494404,306005259
36494406,306006934
36494407,304072294
36494408,303713901
36494409,448334825
36494410,448944740
36494411,447005712
36494412,448170990
36494413,429379805
36494414,448285445
36494415,342494156
36494419,449866089
36494420,453241055
36494421,454250548
36494424,452411935
36494425,453628517
36494426,287585644
36494427,452696234
36494428,453240628
36494430,375226481
36494432,370236307
36494433,452674216
36494434,287773752
36494436,141828072
36494439,141607442
36494440,141807772
36494441,141912821
36494443,451562328
36494444,451564610
36494447,303553170
36494448,447645421
36494449,447547283
36494451,304898023
36494452,324852048
36494455,402833801
36494459,340717407
36494460,447489245
36494462,152341566
36494464,335546291
36494466,42924136
36494468,43555910
36494469,43541397
36494471,430701771
36494475,442682310
36494476,442568383
36494477,94074195
36494480,398383995
36494481,351920521
36494482,276978591
36494483,292778508
36494486,384340943
36494487,384273748
36494488,383992989
36494489,384158928
36494490,383987869
36494491,407013684
36494492,406970235
36494493,406862993
36494494,282405275
36494496,282224658
36494497,418250377
36494498,357313643
36494499,255686229
36494502,350466558
36494503,402705450
36494505,447692212
36494506,350088048
36494507,78253491
36494508,299270380
36494510,382147200
36494511,350764206
36494513,260475056
36494514,220438395
36494515,278727086
36494516,225259608
36494517,382157562
36494519,448485345
36494520,448630173
36494521,397821668
36494524,217968088
36494525,217844945
36494526,218139464
36494527,218392697
36494528,217654930
36494529,216965758
36494530,216305988
36494532,23844585
36494533,98914466
36494534,348842703
36494535,279321950
36494536,294208349
36494538,343106426
36494539,310569490
36494540,310570237
36494543,256058112
36494544,256055889
36494545,256156286
36494546,291858878
36494547,412594275
36494548,77784309
36494551,44780611
36494552,47068775
36494553,284947384
36494554,301929663
36494555,307492340
36494556,306895199
36494557,371681639
36494558,307574954
36494559,307490445
36494560,381532323
36494561,453097231
36494562,300709762
36494565,176981035
36494568,300384180
36494569,176986804
36494570,300291663
36494571,300654596
36494572,25132805
36494573,179124890
36494577,277015270
36494578,216135071
36494579,176953902
36494580,167309408
36494581,32050927
36494582,31265556
36494583,254364646
36494585,1166537543
36494586,154778608
36494589,150731673
36494591,161115199
36494593,40653725
36494595,186994087
36494596,123717205
36494597,29759687
36494600,295123791
36494603,381529809
36494604,263858442
36494605,96087725
36494606,272983152
36494607,145525727
36494608,1156718764
36494610,274258086
36494612,39882173
36494613,44773214
36494614,123613192
36494615,39154782
36494616,42137221
36494618,361108646
36494619,359852416
36494620,360210453
36494626,454538712
36494628,359069021
36494629,454505738
36494630,359581838
36494631,453687786
36494632,277638029
36494633,454586140
36494634,225145729
36494635,344836359
36494638,339995730
36494640,341085313
36494644,236172389
36494645,247700861
36494646,236172426
36494648,315668957
36494650,14466534
36494653,24152286
36494654,214881104
36494656,87009610
36494657,290612120
36494659,323013542
36494662,67984497
36494663,66751661
36494664,67367596
36494666,64432064
36494667,220788683
36494668,221074770
36494669,420659107
36494670,66167741
36494671,319559608
36494672,238926625
36494673,219165663
36494674,254309568
36494676,34903873
36494679,26310617
36494681,21056463
36494682,144028102
36494683,214433014
36494685,260465226
36494686,174399025
36494687,372987730
36494688,213503297
36494689,29646757
36494690,291860374
36494691,152378091
36494692,254868840
36494694,381897787
36494695,216649528
36494696,381212239
36494698,261417886
36494699,126180862
36494700,123384760
36494701,124671431
36494702,153079294
36494706,448373859
36494707,448226015
36494708,1012381915
36494709,1012412298
36494711,342822554
36494712,341695354
36494713,370037714
36494714,29760003
36494715,231122963
36494716,31412187
36494717,32154434
36494719,59330258
36494720,58356757
36494721,397712527
36494723,397712476
36494724,69887713
36494725,337802356
36494727,58479966
36494728,58166290
36494730,382801388
36494731,345557607
36494732,464038416
36494733,200713221
36494734,344963729
36494735,341250761
36494736,196649684
36494738,303168661
36494740,214375735
36494743,16634259
36494744,189458372
36494746,105062452
36494747,400906633
36494748,215614451
36494750,215011729
36494751,409485844
36494752,411017619
36494753,275165749
36494754,261207550
36494755,261136000
36494756,454634219
36494757,296414080
36494758,214723970
36494759,275170843
36494761,420057884
36494763,429077946
36494764,344493407
36494765,371809314
36494766,207024352
36494768,304175736
36494770,206824154
36494771,86153831
36494772,419773935
36494774,337250361
36494775,371236224
36494778,338350879
36494780,78026165
36494782,172609123
36494783,174213757
36494784,174214479
36494786,173268500
36494788,1164639173
36494789,170986385
36494790,292861884
36494792,254683735
36494795,410669613
36494796,371371340
36494797,315372237
36494799,394700706
36494801,409755385
36494802,215635648
36494803,215400544
36494804,106315992
36494805,104135033
36494806,106855245
36494808,38560836
36494809,37812830
36494810,43468539
36494811,44175971
36494812,414394164
36494813,42619105
36494814,42616952
36494815,192612366
36494817,292679086
36494818,411966289
36494819,192602915
36494822,278051784
36494824,323171159
36494826,269857161
36494827,269851798
36494828,278180317
36494829,278385773
36494830,278382894
36494831,394234095
36494832,346722840
36494833,229822253
36494834,225430672
36494836,292498569
36494837,255531581
36494839,448764677
36494842,150275680
36494845,309618198
36494846,258332647
36494847,149976073
36494849,309618638
36494850,38635949
36494851,149449339
36494852,149120568
36494853,55523962
36494854,350142729
36494855,150299246
36494856,55602824
36494857,150321140
36494858,211954572
36494860,448669085
36494863,1121747911
36494864,210459621
36494865,280923965
36494868,442823513
36494872,69279695
36494874,351918129
36494876,276963374
36494877,276739564
36494878,256158388
36494881,384603815
36494885,407016776
36494887,446339249
36494889,262813574
36494890,418716757
36494891,407010262
36494892,395186118
36494893,394674936
36494895,449083966
36494896,402677543
36494897,396646950
36494898,360215580
36494900,360632151
36494901,454978734
36494902,454726191
36494903,454254170
36494906,359216249
36494907,356332119
36494908,356334785
36494909,649985020
36494911,274033427
36494912,317350340
36494913,400733105
36494914,397190677
36494917,317382461
36494918,269901025
36494920,257772897
36494921,325606682
36494922,401820604
36494923,317297759
36494926,468181535
36494928,468187561
36494930,309411421
36494931,383481163
36494932,290603200
36494933,449019464
36494934,257340088
36494935,30224548
36494936,218774898
36494937,93863449
36494938,162981853
36494939,448449905
36494943,94971847
36494945,163778606
36494948,210514151
36494949,210877734
36494950,93699202
36494951,448315601
36494952,446730191
36494953,442615132
36494954,447492531
36494955,340630839
36494956,1112343883
36494957,1112343918
36494958,449131557
36494962,456228450
36494963,449140466
36494964,259723764
36494965,263627671
36494966,263087154
36494967,261514063
36494968,448994081
36494970,259596830
36494971,258716042
36494972,262559874
36494974,258183518
36494975,259438049
36494976,421474282
36494977,260516518
36494980,258492689
36494981,259844224
36494983,261231258
36494984,262551825
36494985,448719936
36494986,448925433
36494987,261868315
36494988,446777043
36494989,446781594
36494990,449107837
36494991,449109601
36494992,262708475
36494993,311159595
36494994,407576501
36494996,221989479
36494997,215214292
36494998,121454333
36495000,343305209
36495002,294534018
36495003,294339071
36495004,294835098
36495005,294068367
36495006,293961800
36495007,293797790
36495008,293491105
36495009,293335411
36495010,380455348
36495012,293154623
36495013,293072339
36495014,364099782
36495015,301304264
36495016,364616366
36495017,364283778
36495018,363866136
36495019,278328914
36495020,140634767
36495021,238184075
36495022,271575209
36495024,426269163
36495026,85948230
36495027,86849018
36495029,350656312
36495030,350932002
36495031,279512738
36495033,279569618
36495036,220403984
36495039,43720610
36495040,220422527
36495042,198081448
36495043,279614461
36495045,278991260
36495046,388131924
36495047,287589962
36495048,142053145
36495049,140967447
36495050,140968117
36495051,141910909
36495054,23275788
36495055,341452595
36495056,414530248
36495057,42273103
36495059,45618795
36495061,67498246
36495062,44914181
36495064,44904917
36495068,414116862
36495069,190524174
36495071,407616488
36495072,141212107
36495073,272427921
36495074,141683958
36495076,238180822
36495079,141211326
36495080,407615866
36495081,403073918
36495082,394291353
36495083,17267268
36495084,16904820
36495085,16128634
36495088,261263449
36495089,217847530
36495090,1523651765
36495092,367828264
36495093,173814060
36495094,380254504
36495097,73924781
36495098,172049232
36495099,171483720
36495100,170420553
36495101,171405488
36495102,344592386
36495103,344490219
36495105,172727491
36495106,238079714
36495107,260301421
36495108,334906967
36495119,217940422
36495120,216802672
36495122,125770870
36495123,248278448
36495125,214291937
36495129,372769923
36495130,261306702
36495133,96638577
36495134,97292148
36495135,95922802
36495136,260666098
36495137,400339842
36495138,412767152
36495139,346825715
36495140,57269427
36495141,342140537
36495143,48292181
36495146,347665026
36495147,91267689
36495149,34894542
36495150,145830693
36495152,189616312
36495153,137533411
36495154,128233159
36495157,189608193
36495158,119804444
36495159,307048435
36495161,343343431
36495162,308453049
36495164,343341337
36495166,213448637
36495167,343343872
36495168,212170417
36495169,213116847
36495171,311650979
36495172,52136747
36495175,221154473
36495176,221694507
36495178,293576133
36495180,293402184
36495181,301684813
36495182,293080034
36495183,364544902
36495185,293147425
36495186,362547495
36495187,363518704
36495188,426570555
36495189,362743914
36495190,380390487
36495191,362552095
36495193,362332424
36495195,361082817
36495196,361081044
36495198,426548418
36495199,360448911
36495200,300953022
36495201,446897350
36495202,426327699
36495203,426325380
36495204,426363837
36495206,351427497
36495207,426156491
36495208,338731603
36495209,442677538
36495210,210741965
36495216,106939135
36495218,159565408
36495219,105179623
36495221,100698924
36495223,344804944
36495224,222111569
36495225,420837356
36495226,465438987
36495227,465577075
36495228,463738116
36495229,198860688
36495230,389069291
36495231,363380141
36495233,362474420
36495234,362471775
36495237,361406449
36495238,363874696
36495243,263319996
36495244,295165276
36495245,294889553
36495248,294146341
36495251,301549201
36495252,381234349
36495254,301161808
36495255,364014855
36495256,363087191
36495257,362709839
36495258,364161650
36495261,270102139
36495263,299942630
36495264,224974884
36495265,391893396
36495266,300037774
36495267,167419882
36495268,307363071
36495269,294982248
36495270,167342220
36495271,177116634
36495272,177021251
36495273,167169833
36495275,167245930
36495277,40600842
36495278,277103567
36495279,451592612
36495281,17502987
36495283,277365451
36495284,284634671
36495286,462052238
36495287,69776026
36495288,341397157
36495290,344251366
36495291,325879132
36495294,283973469
36495296,274244037
36495297,268188283
36495298,142648710
36495299,260806534
36495300,410177287
36495301,271560001
36495302,139485616
36495303,262076085
36495304,396359595
36495305,396359453
36495306,396688762
36495308,348977169
36495309,401505871
36495311,401922987
36495312,401714996
36495313,396360857
36495317,361529491
36495318,360767281
36495320,140402185
36495321,189264450
36495324,300850982
36495325,140105631
36495326,143306073
36495327,132249926
36495328,215681637
36495331,220425438
36495332,260159935
36495333,150165930
36495336,350344761
36495337,220425513
36495338,381949876
36495339,394875519
36495341,394821337
36495342,394821542
36495343,395009792
36495344,395008517
36495346,394629863
36495347,394589998
36495348,394589994
36495350,309583071
36495352,309490194
36495353,323834178
36495354,278416061
36495355,277982904
36495358,348718921
36495360,394677668
36495361,269794059
36495363,265211914
36495364,398404073
36495366,265179178
36495368,277130983
36495369,277131068
36495370,277029273
36495372,276979389
36495373,277073882
36495374,292825827
36495376,276565608
36495377,384825108
36495378,384710189
36495379,384194437
36495380,407127362
36495383,282273293
36495384,282406261
36495385,357609730
36495386,357315206
36495388,394662380
36495389,394284827
36495391,323730449
36495393,255327864
36495394,461734696
36565400,467969559
36565424,238182521
36565446,389644839
36565448,160991902
36565449,324134227
36565456,324497887
36565494,101354316
36565513,426014839
36565522,184137021
36565533,358071115
36565540,111978546
36565542,22295632
36565549,49542953
36565552,49223792
36565568,50377750
36565584,180795899
36565641,390143543
36565655,396963417
36565656,343757899
36565661,256056579
36565721,267000601
36565727,290403648
36565736,421893475
36565737,273476652
36565741,317019578
36565825,266997506
36565862,311430135
36565873,352477366
36565884,469811127
36565940,423240775
36565941,261427053
36565968,325247654
36565993,311174169
36566001,467933738
36566025,345173268
36566054,344073005
36566065,140893238
36566157,421918385
36566160,290401720
36566184,290306250
36566207,270245797
36566221,273511930
36566246,277890728
36566257,277911545
36566279,311461627
36566287,352542468
36566289,290352455
36566301,327303945
36566315,265435357
36566320,290376803
36566328,325279209
36566364,352228274
36566373,352186859
36566389,345176811
36566414,140898575
36566421,343995894
36566425,292750423
36566436,343486483
36566440,343880396
36566448,343577503
36566466,343343872
36566472,311538063
36566482,310855822
36566502,310104035
36566520,294392620
36566531,194177942
36566534,397440736
36566536,306738667
36566577,453099404
36566597,299940359
36566641,300604036
36566680,167088607
36566699,177116244
36566700,177034802
36566758,167126852
36566810,350094361
36566811,349647610
36566845,167572319
36566867,150437899
36566913,149304313
36566967,364322720
36567005,149973196
36567068,325525016
36567073,410256121
36567075,410255832
36567096,392772420
36567105,318087025
36567119,392706770
36567145,369270103
36567199,384484766
36567202,384341333
36567235,406730617
36567238,406850268
36567249,406807534
36567267,421257284
36567273,418654329
36567295,356814061
36567321,394279598
36567349,323730449
36567374,129108435
36567376,129083414
36567408,169009884
36567414,96774035
36567423,169578947
36567439,295314957
36567481,260640910
36567510,260420061
36567560,339769900
36567624,350765991
36567644,350298145
36567645,220456828
36567750,293972244
36567762,220457904
36567842,262497948
36567850,220414802
36567895,279476396
36567899,260507093
36567909,339890862
36567920,260635563
36567949,279510954
36567969,220418532
36567985,287717402
36567988,287770635
36567998,287868987
36568153,370227780
36568178,141823504
36568194,33833289
36568217,141810080
36568236,394231075
36568280,238196350
36568305,238198771
36568307,238869865
36568313,304093921
36568314,181655818
36568341,238196512
36568353,280096428
36568368,50308940
36568418,101311910
36568475,7084946
36568476,158342117
36568489,406122216
36568509,355336604
36568539,406123721
36568542,406092887
36568544,424947267
36568562,304768042
36568574,304368552
36568582,158064206
36568584,200176410
36568585,6524232
36568603,407190486
36568605,469447969
36568608,354670806
36568617,373916957
36568654,466095512
36568666,372315670
36568675,372318215
36568684,410071121
36568703,372172890
36568706,372172883
36568715,409948637
36568719,318515879
36568761,265336403
36568770,374343586
36568771,374343837
36568793,376669357
36568794,382276084
36568797,410118760
36568825,382387527
36568842,292297198
36568854,382151113
36568880,306895522
36568911,453097231
36568927,300328258
36568928,300709762
36569018,391901960
36569030,300160320
36569055,300329283
36569081,176876294
36569103,300290824
36569143,41533313
36569146,177075997
36569151,41533357
36569174,176960513
36569249,300039724
36569323,300015239
36569325,300015238
36569372,62348907
36569378,128794153
36569396,80015851
36569406,158341066
36569422,61458992
36569448,128917793
36569450,246729528
36569504,143359172
36569509,340110295
36569521,181793033
36569525,248357040
36569526,265123081
36569545,278660127
36569546,278660115
36569569,318566416
36569578,396170579
36569588,372042699
36569646,372442214
36569661,354669439
36569662,410056410
36569721,265334885
36569771,382274013
36569784,467966096
36569820,292333486
36569823,292333585
36569828,304792964
36569837,304694872
36569866,294960851
36569920,271365430
36569924,32273560
36569925,113346025
36569979,32047333
36569985,323999777
36569986,58070555
36569993,58065870
36570038,341460220
36570092,339276534
36570112,339600902
36570131,351233996
36570141,339261412
36570159,351396508
36570191,279511712
36570257,246403601
36570287,390814789
36570325,91245968
36570331,91246422
36570338,62184739
36570343,91246038
36570352,89975465
36570361,89252898
36570367,89142278
36570368,88440946
36570370,61692011
36570375,294344593
36570400,369718807
36570409,323445628
36570437,290356320
36570439,383715654
36570493,260731787
36570498,370109204
36570584,387190281
36570593,360689728
36570608,220436223
36570636,382198789
36570685,220402024
36570695,422044019
36570719,350344761
36570721,260266504
36570776,119153371
36570785,118984288
36570814,118273470
36570836,118525927
36570850,75472079
36570859,76229610
36570875,320592617
36570909,320359912
36570937,319869261
36570954,343960640
36570971,319670360
36570991,343953616
36570995,319869555
36571009,360740665
36571033,379405328
36571053,456542899
36571058,120034982
36571081,119625675
36571116,300020398
36571125,320003784
36571127,254147274
36571134,97986726
36571136,254003502
36571141,253979617
36571158,253813459
36571203,253610805
36571222,97983710
36571224,360689837
36571246,253716001
36571251,315963463
36571254,254125171
36571266,254181386
36571275,319740048
36571281,320259956
36571288,316338236
36571326,410273686
36571342,267094769
36571343,388131924
36571350,50381965
36571369,50377999
36571380,266877890
36571422,271973682
36571434,142085842
36571548,378525826
36571559,56987635
36571567,275741365
36571582,57483650
36571587,27476021
36571619,341080012
36571629,411977884
36571634,341421940
36571657,339129239
36571660,351600665
36571682,466232301
36571684,466231610
36571736,119950180
36571741,194724413
36571748,263431099
36571791,40716679
36571918,294292672
36571976,76922197
36571977,76922247
36572003,118322787
36572018,74828497
36572029,306889170
36572078,219428063
36572118,128842562
36572126,80087110
36572134,62020670
36572141,421432683
36572161,61732312
36572166,61856320
36572169,62227239
36572184,62119727
36572196,128791834
36572211,421438914
36572213,143463658
36572225,246734602
36572234,219919806
36572253,182012708
36572269,183072417
36572291,86024408
36572309,112334565
36572313,340215551
36572324,279321185
36572352,278987417
36572395,381925942
36572433,279359927
36572469,339728935
36572487,278684936
36572488,350563801
36572511,350346371
36572512,257721857
36572513,350295877
36572530,260131665
36572587,382043962
36572710,302107568
36572714,301956407
36572734,380394028
36572741,30504485
36572744,101589406
36572745,101588050
36572775,30762159
36572784,25155664
36572801,30399782
36572812,32035258
36572836,294747615
36572840,33834943
36572869,280051467
36572915,25078674
36572980,318567328
36573000,230979227
36573014,320690083
36573027,320809967
36573033,320805672
36573051,320204330
36573070,320206817
36573104,201723935
36573137,201723074
36573152,201643820
36573176,120197271
36573199,119820859
36573208,120196764
36573279,320841837
36573324,410036261
36573334,372124621
36573338,409891490
36573339,409891396
36573347,352402781
36573426,466657225
36573437,352312148
36573446,371797294
36573460,371796948
36573478,352350404
36573482,372104506
36573489,372039385
36573509,466098380
36573513,396090368
36573517,275734412
36573532,381987118
36573538,168820976
36573545,91184512
36573570,168441252
36573584,2211143
36573588,169444915
36573598,466048003
36573607,294159692
36573611,339962335
36573615,340216929
36573630,279573219
36573634,293975288
36573677,348842703
36573689,279360385
36573766,55384162
36573791,149542947
36573832,150110391
36573861,167720039
36573908,150150734
36573981,237940785
36574048,38469670
36574181,317089497
36574183,273651959
36574202,404223181
36574213,317130136
36574233,354944747
36574238,325393424
36574256,391361741
36574265,404350566
36574343,276963807
36574359,276734709
36574370,276646863
36574398,384464473
36574399,384363148
36574405,384196633
36574433,384196595
36574438,394490709
36574482,280912523
36574484,278051784
36574502,376986714
36574587,261745953
36574631,394234095
36574633,394234013
36574643,260971201
36574658,53134037
36574662,49231061
36574666,404778189
36574685,324204807
36574697,349897131
36574719,365080842
36574738,381718221
36574742,396903513
36574743,397041528
36574748,49452040
36574759,262793508
36574775,76812373
36574779,76445598
36574796,118840289
36574799,118842700
36574800,74984562
36574802,74742533
36574803,75846415
36574832,270244621
36574842,316991247
36574869,317021841
36574931,352510765
36574935,327303570
36574937,327303574
36574955,277874564
36575013,271580224
36575020,396212145
36575029,396211656
36575037,290401889
36575093,352080579
36575147,343886954
36575163,343720260
36575170,343647193
36575214,311649327
36575216,311401333
36575279,271282342
36575288,62189739
36575302,62091160
36575315,329574145
36575316,425767093
36575350,128790255
36575357,79881477
36575384,143797704
36575385,183078154
36575409,425572138
36575428,30911555
36575440,408612954
36575458,328943456
36575516,278724767
36575521,259800024
36575544,260246585
36575546,328623457
36575549,315974151
36575554,330029358
36575555,59784707
36575567,90482097
36575579,87269467
36575580,23408630
36575584,88140945
36575588,101882563
36575610,101431588
36575653,166348459
36575662,423158814
36575669,200228924
36575686,57334718
36575689,166284611
36575715,424856699
36575717,101311292
36575720,305139306
36575745,158158265
36575747,304989038
36575767,200230198
36575812,158060596
36575834,340459410
36575848,293973218
36575911,300448625
36575927,31741586
36575928,29760003
36576003,299943748
36576067,31798594
36576075,31799975
36576076,32052027
36576098,277982164
36576144,261417886
36576240,261205462
36576243,269794986
36576263,394701331
36576304,348762920
36576310,323292655
36576328,112917492
36576345,394678798
36576347,358500970
36576348,394679100
36576359,350136745
36576370,394274870
36576395,299800007
36576425,394242338
36576433,273945912
36576502,262956415
36576506,261724825
36576536,358501433
36576558,260972404
36576572,381949031
36576576,260416268
36576587,350764206
36576598,149371028
36576646,350295056
36576672,112995114
36576676,381949122
36576719,166425461
36576753,119340944
36576768,113854297
36576786,302061421
36576790,394629863
36576815,113636487
36576820,112243846
36576828,327086399
36576832,323968843
36576840,369451431
36576845,291703447
36576855,272863795
36576866,300081980
36576883,441285430
36576888,324112050
36576894,98120652
36576914,300277685
36576946,254225031
36577001,323246065
36577017,394335634
36577018,323816015
36577032,278541630
36577046,278380781
36577062,278202079
36577066,323350946
36577070,323859617
36577078,60163857
36577093,337563331
36577094,337659418
36577104,254079940
36577113,330650099
36577116,323973835
36577124,330024380
36577126,278413303
36577135,330018518
36577149,86140963
36577176,380773545
36577196,306988730
36577213,270558473
36577221,306725314
36577250,323007607
36577302,323169512
36577315,328312772
36577332,112680448
36577420,272086938
36577445,287638396
36577492,261136679
36577651,393031938
36577652,261137158
36577674,200226408
36577675,339911597
36577693,388201470
36577699,291899533
36577709,201532949
36577719,91076576
36577724,90913281
36577760,370327409
36577801,86888970
36577819,85919898
36577839,87260967
36577844,63417378
36577884,377016448
36577888,261746757
36577910,464491480
36577921,464375439
36577943,344984627
36577964,300088321
36577991,380595719
36578015,303538037
36578016,305321139
36578017,380527368
36578023,394275950
36578041,261748427
36578055,57626274
36578153,355333839
36578179,166467008
36578217,158442384
36578232,319568906
36578244,406116890
36578245,158507202
36578260,424986661
36578272,166421981
36578275,305065042
36578280,406237800
36578290,406098838
36578319,6670156
36578342,404777477
36578438,155583514
36578465,273737963
36578477,273323613
36578491,280684074
36578525,311291807
36578534,313585374
36578556,317099286
36578573,265184287
36578584,346630890
36578588,346701818
36578599,276967365
36578613,276798745
36578631,384827736
36578633,384828170
36578664,384274143
36578677,384158928
36578758,91577296
36578768,404829287
36578806,168550700
36578814,364875523
36578819,168442621
36578822,349804329
36578842,397030925
36578849,337438474
36578850,364880656
36578856,412928409
36578861,330960059
36578901,113051738
36578956,113246307
36579012,260372062
36579053,260041674
36579151,381950979
36579153,350619228
36579158,382259669
36579170,220476607
36579185,262573254
36579231,220424200
36579270,339635291
36579324,350655963
36579334,278684081
36579354,339672887
36579368,260605873
36579400,253696826
36579439,299744422
36579504,313002372
36579506,62377482
36579509,315085718
36579587,253584426
36579592,253624254
36579646,287589266
36579718,349413521
36579797,253624222
36579851,28728680
36579852,291560156
36579861,196902810
36579868,60454397
36579972,150357404
36579989,150275680
36579999,149219496
36580000,300279840
36580065,38680734
36580146,38574307
36580188,149250753
36580205,38602305
36580219,38877693
36580245,349677777
36580371,38909679
36580380,374860864
36580389,149346418
36580394,150394126
36580413,55298910
36580464,55478023
36580480,150320620
36580507,32357437
36580519,316343772
36580521,197110837
36580530,65254802
36580534,313723578
36580542,314941318
36580554,66389641
36580561,32360983
36580574,300244770
36580581,177179102
36580595,453101438
36580608,300162674
36580630,300038390
36580702,389865251
36580727,389433788
36580754,176935619
36580777,30110465
36580795,41230564
36580920,370041241
36580953,389672830
36580977,194920626
36580978,313942295
36581009,287532010
36581023,277898508
36581029,312274666
36581033,32445095
36581057,313477209
36581061,113241255
36581068,253668790
36581073,394779757
36581099,405479191
36581106,323423878
36581124,461736510
36581146,394817660
36581165,383713115
36581170,383268078
36581172,389012309
36581192,410338728
36581201,290289018
36581250,317250749
36581265,424988021
36581266,290409509
36581267,369865666
36581278,383391443
36581290,424995989
36581291,410418820
36581332,468191145
36581335,468189765
36581339,451508376
36581342,468155565
36581382,383629369
36581455,300405245
36581469,299936884
36581513,98423184
36581539,254191317
36581546,254141367
36581593,253825414
36581654,141026903
36581713,50440486
36581719,141151953
36581727,238871118
36581787,140596513
36581797,370137810
36581831,272319474
36581868,140580875
36581878,176873735
36581941,140690428
36581973,280096161
36582033,267116011
36582064,183306205
36582108,451607620
36582123,451565878
36582192,410417579
36582199,397232783
36582203,451507272
36582223,383312656
36582246,369789988
36582252,274144464
36582285,142108949
36582306,290353620
36582338,256302510
36582365,374018378
36582373,383473544
36582397,451606344
36582424,32041567
36582461,101780227
36582484,101543913
36582490,351532879
36582496,341228186
36582507,469814866
36582530,339522902
36582536,339665237
36582555,150357613
36582583,464527084
36582588,464480679
36582623,375232307
36582629,411983347
36582695,303843296
36582707,365996589
36582717,365768747
36582741,365435260
36582743,365725318
36582751,303704858
36582758,365557584
36582764,303696290
36582780,300550436
36582788,98130873
36582833,254236693
36582846,254197656
36582853,254186676
36582888,253996491
36582949,253806930
36582987,167121012
36582989,364423809
36583049,426019151
36583051,431380163
36583095,389434483
36583102,41331819
36583148,294870403
36583174,29987134
36583223,167005517
36583314,295071039
36583331,453100169
36583419,182229269
36583428,182898752
36583441,182645490
36583453,358108310
36583478,339828209
36583485,63599955
36583495,91240021
36583517,90325783
36583551,90812613
36583553,90997363
36583559,89411135
36583587,27024885
36583596,140692280
36583664,151954475
36583669,25858367
40812060,325526165
40812061,514062507
40812062,38574220
40812063,424878286
40812064,1688409799
40812065,311887732
40812066,303974454
40812067,300739338
40812068,324654011
40812069,318235184
40812070,294327531
40812071,177354054
40812072,177077420
40812073,176930969
40812074,421358611
40812075,61197299
40812076,304410431
40812077,1925740387
40812078,341000477
40812079,766092864
40812080,263921593
40812081,257720503
40812082,320266984
40812083,320056471
40812084,118804306
40812085,254068483
40812086,320330186
40812087,61648669
40812088,1688923635
40812089,1698462127
40812090,1698462156
40812091,404968457
40812092,119727109
40812093,292221964
40812094,380821639
40812095,346704014
40812096,85583323
40812097,21999706
40812098,86970099
40812099,340458436
40812100,290486039
40812101,397321615
40812102,350334336
40812103,31695387
40812104,323521281
40812105,280911834
40812106,85915504
40812107,341359462
40812108,396089749
40812109,56222648
40812110,349803519
40812111,287954622
40812112,737163462
40812113,309704722
40812114,25725534
40812115,356257320
40812116,365368118
40812117,441210585
40812118,254068094
40812119,404932577
40812120,30722080
40812121,31929199
40812122,182516987
40812124,374353627
40812125,271575209
40812126,404831666
40812129,158162976
40812130,111979147
40812131,469501879
40812132,246299350
40812133,266970063
40812134,431589295
40812135,112681666
40812137,246062919
40812138,6522958
40812139,326826240
40812140,49443804
40812142,246537495
40812143,349539805
40812144,50348090
40812145,292020862
40812146,1402530793
40812147,387061225
40812148,390087559
40812150,266924492
40812151,352544362
40812152,290374030
40812153,293525701
40812154,407580864
40812155,293507137
40812156,404347898
40812157,392760991
40812158,261426949
40812159,271579284
40812160,423262807
40812161,404217128
40812162,352225534
40812164,331633840
40812169,344128061
40812173,256058112
40812174,256055889
40812175,256156286
40812176,304138294
40812177,325374158
40812178,273325425
40812179,293508054
40812180,466682926
40812181,311422439
40812183,466689571
40812185,467931257
40812186,344169841
40812187,343343431
40812188,343341337
40812190,311650979
40812191,311106921
40812194,426548418
40812195,30903120
40812198,306670905
40812199,453096328
40812200,300383417
40812205,150437523
40812206,149625947
40812210,325376692
40812211,273733561
40812212,325525307
40812213,404411539
40812215,265211914
40812216,398404073
40812217,404376186
40812219,265179178
40812221,277130983
40812222,277131068
40812223,277029273
40812225,276979389
40812226,277073882
40812227,292825827
40812229,276565608
40812230,384825108
40812231,384710189
40812232,384194437
40812233,407127362
40812236,282273293
40812237,282406261
40812238,357609730
40812239,357315600
40812240,357315206
40812242,394662380
40812243,394284827
40812245,49441775
40812249,56854270
40812251,211166385
40812254,260610346
40812255,350742701
40812256,382244527
40812258,294327312
40812259,350742571
40812262,220457619
40812263,382302236
40812264,350443833
40812265,278864418
40812266,350933712
40812267,260604504
40812268,220405047
40812269,220405048
40812270,340313525
40812272,279159916
40812273,271799480
40812275,238225417
40812276,141088762
40812281,50309020
40812285,404162221
40812287,6402663
40812288,6402381
40812289,304765391
40812291,304768372
40812292,304618796
40812293,158512290
40812294,331122580
40812295,469638222
40812297,326279141
40812300,111975559
40812302,112215584
40812304,29759687
40812305,327597711
40812307,352404243
40812308,2026348665
40812310,396092183
40812312,410035475
40812313,344555501
40812315,374409200
40812316,265336482
40812317,466095358
40812318,396120875
40812319,382276098
40812320,382384315
40812321,291706363
40812322,292409257
40812324,295649670
40812325,306895199
40812328,176981035
40812330,300384180
40812331,176986804
40812332,300291663
40812333,300654596
40812334,25132805
40812335,179124890
40812339,277015270
40812340,176953902
40812341,167309408
40812342,32050927
40812343,31265556
40812344,61614141
40812350,143763709
40812352,201532957
40812353,182900256
40812354,390722746
40812356,421440336
